,CAS,,Compound name,Compoundflags
,CAS,,Compound name,Compound flags
1.,590-19-2,,"1,2-butadiene",Q E S
2.,74-82-8,,methane,P S T
3.,74-84-0,,ethane,Q S T
4.,74-85-1,,ethene (=ethylene),P E S T
5.,74-86-2,,ethyne,E S T
6.,74-98-6,,propane,P S T
7.,115-07-1,,1-propene (=propylene),Q E S T
8.,571-61-9,,"1,5-dimethylnaphthalene",Q S
9.,55162-61-3,,"3,5,24-trimethyltetracontane",P S
10.,2131-39-7,,"1,3,5-trimethylnaphthalene",Q S
11.,75-28-5,,2-methylpropane (=isobutane),P E S T
12.,644-08-6,,4-methylbiphenyl,Q E S
13.,115-11-7,,2-methyl-1-propene,Q S T
14.,106-97-8,,butane,P E S T
15.,106-98-9,,1-butene,Q S T
16.,107-01-7,,2-butene,P S T
17.,624-64-6,,(E)-2-butene,S T
18.,590-18-1,,(Z)-2-butene,S T
19.,503-17-3,,2-butyne,E S T
20.,25167-67-3,,butene (unkn.str.),P
21.,106-99-0,,"1,3-butadiene",E S T
22.,78-78-4,,2-methylbutane (=isopentane),P E S R T
23.,75-83-2,,"2,2-dimethylbutane",S R T
24.,79-29-8,,"2,3-dimethylbutane",P E S R T
25.,563-46-2,,2-methyl-1-butene,P S R
26.,563-45-1,,3-methyl-1-butene,P E S
27.,513-35-9,,2-methyl-2-butene,Q S R
28.,102056-78-0,,methylbutene (unkn.str.),P
29.,,,"1,2,3,4,5-pentamethylcyclopentane",S
30.,78-79-5,,"2-methyl-1,3-butadiene (=isoprene)",Q E S R T
31.,563-78-0,,"2,3-dimethyl-1-butene",S R
32.,563-79-1,,"2,3-dimethyl-2-butene",S R
33.,59139-36-5,,dimethylbutene (unkn.str.),P
34.,513-81-5,,"2,3-dimethyl-1,3-butadiene",P E S
35.,464-06-2,,"2,2,3-trimethylbutane",S R
36.,594-56-9,,"2,3,3-trimethyl-1-butene",S R
37.,7756-94-7,,triisobutylene,P S
38.,109-66-0,,pentane,Q S R O T
39.,109-67-1,,1-pentene,P S R T
40.,109-68-2,,2-pentene,P S R
41.,646-04-8,,(E)-2-pentene,S R
42.,627-20-3,,(Z)-2-pentene,S R
43.,6094-02-6,,2-methyl-1-hexene,S R
44.,279-23-2,,norbornane,Q E S
45.,25377-72-4,,pentene (unkn.str.),P
46.,627-19-0,,1-pentyne,E S T
47.,159407-35-9,,7-epi-sesquithujene,
48.,591-95-7,,"1,2-pentadiene",P S
49.,504-60-9,,"1,3-pentadiene (=piperylene)",P E S
50.,1574-41-0,,"(Z)-1,3-pentadiene",P S
51.,591-93-5,,"1,4-pentadiene",P E S
52.,41050-31-1,,pentadiene (unkn.str.),P
53.,2206-23-7,,3-penten-1-yne,S
54.,463-82-1,,"2,2-dimethylpropane (=neopentane)",P E S R
55.,107-83-5,,2-methylpentane (=isohexane),Q E S R T
56.,96-14-0,,3-methylpentane,Q S R T
57.,43133-95-5,,methylpentane (unkn.str.),P
58.,763-29-1,,2-methyl-1-pentene,P S R
59.,625-27-4,,2-methyl-2-pentene,S R
60.,922-61-2,,3-methyl-2-pentene,P S
61.,691-38-3,,(Z)-4-methyl-2-pentene,E S R
62.,674-76-0,,(E)-4-methyl-2-pentene,S R
63.,54676-39-0,,"1,1,3-trimethyl-2-butyl-cyclohexane",P E S
64.,27236-46-0,,2-methylpentene (unkn.str.),P
65.,816-79-5,,3-ethyl-2-pentene,P S
66.,590-35-2,,"2,2-dimethylpentane",S R T
67.,565-59-3,,"2,3-dimethylpentane",S R T
68.,108-08-7,,"2,4-dimethylpentane",P E S R T
69.,562-49-2,,"3,3-dimethylpentane",S R
70.,609-26-7,,2-methyl-3-ethylpentane,E S R
71.,1067-08-9,,3-ethyl-3-methylpentane,P E S
72.,1067-20-5,,"3,3-diethylpentane",P E S
73.,3404-72-6,,"2,3-dimethyl-1-pentene",S R
74.,2213-32-3,,"2,4-dimethyl-1-pentene",S R
75.,3404-73-7,,"3,3-dimethyl-1-pentene",S R
76.,7385-78-6,,"3,4-dimethyl-1-pentene",S
77.,762-62-9,,"4,4-dimethyl-1-pentene",S R
78.,10574-37-5,,"2,3-dimethyl-2-pentene",E S R
79.,24910-63-2,,"3,4-dimethyl-2-pentene",Q S R
80.,4914-91-4,,"(Z)-3,4-dimethyl-2-pentene",S R
81.,4914-92-5,,"(E)-3,4-dimethyl 2-pentene",S R
82.,26232-98-4,,"4,4-dimethyl-2-pentene",Q E S R
83.,690-08-4,,"(E)-4,4-dimethyl-2-pentene",S R
84.,762-63-0,,"(Z)-4,4-dimethyl-2-pentene",S R
85.,540-84-1,,"2,2,4-trimethylpentane",P E S R T
86.,565-75-3,,"2,3,4-trimethylpentane",P S R
87.,29222-48-8,,trimethylpentane (unkn.str.),P
88.,565-77-5,,"2,3,4-trimethyl-2-pentene",S R
