,CAS,,Compound name,Compoundflags
,CAS,,Compound name,Compound flags
1.,,,5-(p-Aminophenyl)-4-(o-tolyl)-2-thiazolamine,Q S
2.,7664-41-7,,ammonia,Q E S O T
3.,74-89-5,,methanamine (=methylamine),Q E S O T
4.,51-61-6,,dopamine,S
5.,75-04-7,,ethanamine (=ethylamine),Q E S T
6.,557-66-4,,ethylamine hydrochloride,E S T
7.,121-05-1,,"N,N-bis(1-methylethyl)-1,2-ethanediamine",P S R
8.,3717-21-3,,4-methoxybenzaldehyde oxime,P S R
9.,107-10-8,,1-propanamine (=propylamine),Q E S T
10.,107-11-9,,allylamine,Q E S T
11.,75-31-0,,2-propanamine (=isopropylamine),Q E S T
12.,109-73-9,,1-butanamine (=butylamine),Q E S R T
13.,67-03-8,,thiamine (HCl),Q E T
14.,78-81-9,,2-methyl-1-propanamine (=isobutylamine),Q E S T
15.,13952-84-6,,2-butanamine (=sec-butylamine),P E S T
16.,75-64-9,,2-methyl-2-propanamine (=tert-butylamine ),P E S T
17.,96-15-1,,2-methyl-1-butanamine (=(2-methylbutyl)amine),P E S T
18.,110-58-7,,1-pentanamine (=pentylamine),Q E S T
19.,107-85-7,,3-methyl-1-butanamine (=isopentylamine),Q E S T
20.,63493-28-7,,2-pentanamine (= 2-pentylamine ),P E S T
21.,111-26-2,,1-hexanamine (=hexylamine),P E S T
22.,111-68-2,,1-heptanamine (=heptylamine),P E S T
23.,111-86-4,,1-octanamine (=octylamine ),P E S T
24.,112-20-9,,1-nonanamine (=nonylamine),P E S T
25.,29812-79-1,,1-(aminooxy)decane (=O-decylhydroxylamine ),E S
26.,124-40-3,,N-methylmethanamine (=dimethylamine),Q E S O T
27.,506-59-2,,dimethylamine hydrochloride,E T
28.,624-78-2,,N-methylethanamine (=N-ethylmethylamine),Q E S T
29.,109-89-7,,N-ethylethanamine (=diethylamine),Q E S T
30.,627-35-0,,N-methyl-1-propanamine (=N-methylpropylamine),P E S
31.,20193-20-8,,N-ethyl-1-propanamine (=N-ethyl-1-propanamine),P E S T
32.,142-84-7,,N-propyl-1-propanamine (=dipropylamine),Q E S T
33.,108-18-9,,N-isopropyl-2-propanamine (=diisopropylamine),P E S T
34.,5666-21-7,,N-prop-2-enylpropan-1-amine (=N-allylpropylamine),P E S
35.,4747-21-1,,N-isopropylmethylamine,P E S
36.,124-02-7,,diallylamine,P E S T
37.,110-68-9,,N-butylmethylamine,P E S T
38.,13360-63-9,,N-butylethylamine,P E S
39.,20193-21-9,,N-butylpropylamine,P E S
40.,84005-70-9,,heptylpyrazine,O T
41.,39099-23-5,,N-butylisopropylamine,P E S
42.,111-92-2,,dibutylamine,P E S T
43.,20810-06-4,,N-butylisobutylamine,P E S
44.,4444-67-1,,N-butyl-sec-butylamine,P E S
45.,39190-66-4,,N-isobutylpropylamine,P E S
46.,110-96-3,,diisobutylamine,P E S T
47.,39190-88-0,,N-sec-butylisobutylamine,P E S
48.,56951-66-7,,N-tert-butylisobutylamine,P E S
49.,4432-77-3,,N-tert-butylethylamine,P E S
50.,17839-26-8,,N-ethylpentylamine,P E S
51.,39536-61-3,,N-butylpentylamine,P E S
52.,78579-55-2,,N-isobutylpentylamine,P E S
53.,81760-10-3,,N-isobutylisopentylamine,P E S
54.,41781-25-3,,N-sec-butylpentylamine,P E
55.,4266-04-0,,N-tert-butylpentylamine,P E S
56.,544-00-3,,diisopentylamine,P E S
57.,22431-10-3,,N-methyl-sec-pentylamine,P E S
58.,924-16-3,,N-butyl-N-nitroso-1-butanamine,P S R
59.,35161-70-7,,N-methylhexylamine,P E S
60.,20193-23-1,,N-propylhexylamine,P E S
61.,38202-69-6,,N-butylhexylamine,P E S
62.,78579-56-3,,N-isobutylhexylamine,P E S
63.,4307-08-8,,N-tert-butylhexylamine,P E S
64.,78579-60-9,,N-isopentylhexylamine,P E S
65.,36343-05-2,,N-methylheptylamine,P E S
66.,66793-76-8,,N-ethylheptylamine,P E S
67.,75898-39-4,,N-propylheptylamine,P E S
68.,90105-56-9,,N-isopropylheptylamine,P E
69.,90105-57-0,,N-isobutylheptylamine,P E
70.,78579-52-9,,N-tert-butylheptylamine,P E S
71.,540-43-2,,N-sec-methylheptylamine,P E S
72.,83701-03-5,,N-ethyl-sec-heptylamine,P E S
73.,25513-58-0,,N-isopropyloctylamine,P E S
74.,81760-14-7,,N-sec-propyloctylamine,P E S
75.,96892-38-5,,N-ethyl-sec-nonylamine,P E
76.,75-50-3,,trimethylamine,Q E S R O T
77.,1184-78-7,,trimethylamine oxide,Q E S
78.,616-39-7,,"N,N-diethylmethylamine",P E S T
79.,3405-42-3,,N-methyldipropylamine,P E S
80.,3405-45-6,,"N,N-dibutylmethylamine",P E S
81.,76257-73-3,,N-methyldipentylamine,P E S
