,CAS,,Compound name,Compoundflags
,CAS,,Compound name,Compound flags
1.,7782-50-5,,chlorine,T
2.,7726-95-6,,bromine,T
3.,74-87-3,,chloromethane,P E T
4.,75-09-2,,dichloromethane (=methylene chloride),Q E R T
5.,74-97-5,,bromochloromethane,Q S
6.,67-66-3,,trichloromethane (=chloroform),Q E R O T
7.,56-23-5,,tetrachloromethane (=carbon tetrachloride),Q E R T
8.,75-00-3,,1-chloroethane (=ethyl chloride),P E T
9.,107-06-2,,"1,2-dichloroethane",P E R T
10.,1300-21-6,,dichloroethane (unkn.str.),P
11.,75-35-4,,"1,1-dichloroethene",E T
12.,156-59-2,,"(Z)-1,2-dichloroethylene",P E
13.,71-55-6,,"1,1,1-trichloroethane (=methylchloroform)",Q E R T
14.,79-00-5,,"1,1,2-trichloroethane",P R O
15.,25323-89-1,,trichloroethane (unkn.str.),P
16.,79-01-6,,"1,1,2-trichloroethene (=trichloroethylene)",Q E R T
17.,25322-20-7,,tetrachloroethane (unkn.str.),P
18.,127-18-4,,tetrachloroethene (=tetrachloroethylene),Q E R T
19.,75-29-6,,2-chloropropane,P E
20.,78-87-5,,"1,2-dichloropropane",E T
21.,25735-29-9,,trichloropropane (unkn.str.),Q
22.,109-69-3,,1-chlorobutane,E T
23.,616-13-7,,1-chloro-2-methylbutane,P
24.,629-06-1,,1-chloroheptane,P E T
25.,821-25-0,,"1,1-dichloroheptane",P
26.,1002-69-3,,1-chlorodecane,E T
27.,3386-33-2,,1-chloro-octadecane,Q S
28.,4860-03-1,,1-chlorohexadecane,P E
29.,111-44-4,,1-chloro-2-(1-chloroethoxy)ethane,T
30.,108-60-1,,dichloroisopropyl ether,E T
31.,108-90-7,,chlorobenzene,Q E R O T
32.,2051-60-7,,2-chlorobiphenyl,P E
33.,95-50-1,,"1,2-dichlorobenzene",Q E T
34.,541-73-1,,"1,3-dichlorobenzene",Q E T
35.,106-46-7,,"1,4-dichlorobenzene",Q E R T
36.,25321-22-6,,dichlorobenzene (unkn.str.),Q R
37.,120-82-1,,"1,2,4-trichlorobenzene",Q T
38.,12002-48-1,,trichlorobenzene (unkn.str.),Q
39.,12408-10-5,,tetrachlorobenzene (unkn.str.),P
40.,100-44-7,,benzyl chloride (=(chloromethyl)benzene),P E O T
41.,95-49-8,,1-chloro-2-methylbenzene,P E T
42.,25168-05-2,,chloro-methylbenzene (unkn.str.),
43.,766-51-8,,2-chloroanisole,R O T
44.,2845-89-8,,3-chloroanisole,R O T
45.,623-12-1,,4-chloroanisole,R O T
46.,13334-71-9,,4-chloro-3-methylanisole,E T
47.,6981-15-3,,"4-chloro-3,5-dimethylanisole",E T
48.,1984-59-4,,"2,3-dichloroanisole",R O T
49.,553-82-2,,"2,4-dichloroanisole",E R O T
50.,1984-58-3,,"2,5-dichloroanisole",R O T
51.,1984-65-2,,"2,6-dichloroanisole",E R O T
52.,36404-30-5,,"3,4-dichloroanisole",R O T
53.,33719-74-3,,"3,5-dichloroanisole",R O T
54.,54135-80-7,,"2,3,4-trichloroanisole",R O T
55.,54135-81-8,,"2,3,5-trichloroanisole",R O T
56.,50375-10-5,,"2,3,6-trichloroanisole",E R O T
57.,6130-75-2,,"2,4,5-trichloroanisole",R O T
58.,87-40-1,,"2,4,6-trichloroanisole",Q E R O T
59.,54135-82-9,,"3,4,5-trichloroanisole",R O T
60.,938-86-3,,"2,3,4,5-tetrachloroanisole",R O T
61.,938-22-7,,"2,3,4,6-tetrachloroanisole",E R O T
62.,6936-40-9,,"2,3,5,6-tetrachloroanisole",R O T
63.,1825-21-4,,pentachloroanisole,E R O T
64.,607-99-8,,"2,4,6-tribromoanisole",E T
65.,944-78-5,,"tetrachloro-1,4-dimethoxybenzene",P E
66.,91-58-7,,2-chloronaphthalene,P
67.,464-41-5,,bornyl chloride,P E
68.,74-83-9,,bromomethane,P E
69.,74-95-3,,dibromomethane,P E
70.,75-25-2,,tribromomethane (=bromoform),P E T
71.,558-13-4,,tetrabromomethane,P E
72.,74-96-4,,1-bromoethane,P T
73.,557-91-5,,"1,1-dibromoethane",P
74.,106-93-4,,"1,2-dibromoethane",P T
75.,79-27-6,,"1,1,2,2-tetrabromoethane",E T
76.,106-94-5,,1-bromopropane,P E
77.,56020-79-2,,"1,1,3,3-tetrabromo-1-propene",P
78.,55162-38-4,,2-bromo-5-ethylnonane,P
79.,108-86-1,,bromobenzene,E T
80.,103-63-9,,1-bromo-2-phenylethane (=phenethyl bromide),P E
81.,27497-51-4,,bromonaphthalene (unkn.str.),P
82.,74-88-4,,iodomethane,P E T
83.,13353-01-0,,carbonyl diiodide,P
84.,75-11-6,,diiodomethane,P E
85.,75-47-8,,triiodomethane,P E T
86.,107-08-4,,1-iodopropane,Q E R T
87.,75-30-9,,2-iodopropane,Q E R
